UMAP 1,UMAP 2,Latent ID
9.598769,8.882542,layers.14_latent23333
9.7212715,7.920721,layers.14_latent23334
10.350351,10.069591,layers.14_latent23335
9.35162,7.6078568,layers.14_latent23336
10.584834,7.955839,layers.14_latent23337
9.281233,11.2347765,layers.14_latent23338
9.965115,9.555141,layers.14_latent23339
8.652607,9.841219,layers.14_latent23340
11.946836,11.493496,layers.14_latent23341
10.816899,10.955999,layers.14_latent23342
12.384795,12.060017,layers.14_latent23343
12.315851,11.058193,layers.14_latent23344
7.878368,12.26578,layers.14_latent23348
8.623874,8.168852,layers.14_latent23349
10.178428,11.536172,layers.14_latent23350
10.799894,11.002771,layers.14_latent23351
9.487656,8.742376,layers.14_latent23352
8.710071,12.036378,layers.14_latent23353
10.964698,10.341695,layers.14_latent23354
11.481735,11.403199,layers.14_latent23355
11.89333,8.324545,layers.14_latent23356
10.298204,11.113489,layers.14_latent23357
10.585345,11.854018,layers.14_latent23358
10.652435,11.276062,layers.14_latent23359
10.406491,10.690163,layers.14_latent23360
12.089108,11.466416,layers.14_latent23361
8.255809,8.872111,layers.14_latent23362
12.259247,12.015065,layers.14_latent23363
10.170356,8.79438,layers.14_latent23364
11.435382,10.266724,layers.14_latent23365
10.661633,8.415493,layers.14_latent23366
12.220824,11.854268,layers.14_latent23367
9.617509,7.643312,layers.14_latent23368
9.990968,10.966497,layers.14_latent23369
12.228977,11.9182205,layers.14_latent23370
9.669949,8.235422,layers.14_latent23371
8.286278,11.913509,layers.14_latent23372
9.55593,9.001698,layers.14_latent23373
12.185978,10.273412,layers.14_latent23374
11.045688,10.716934,layers.14_latent23375
10.741672,10.986647,layers.14_latent23376
8.281284,8.907305,layers.14_latent23377
8.537543,9.855709,layers.14_latent23378
11.849795,12.053319,layers.14_latent23379
11.041651,11.235804,layers.14_latent23380
10.227176,11.45573,layers.14_latent23382
9.821635,11.119024,layers.14_latent23383
12.094876,11.5965805,layers.14_latent23384
11.268544,10.943887,layers.14_latent23385
9.765199,8.377069,layers.14_latent23386
9.866707,11.748683,layers.14_latent23387
11.496709,9.673466,layers.14_latent23388
8.157247,12.380702,layers.14_latent23389
10.4227495,11.855434,layers.14_latent23390
11.421982,11.874496,layers.14_latent23391
10.808315,10.894719,layers.14_latent23392
7.945294,12.128334,layers.14_latent23393
12.350178,11.300245,layers.14_latent23396
9.797952,7.738698,layers.14_latent23397
10.405086,12.856949,layers.14_latent23398
8.94913,13.181437,layers.14_latent23399
9.992721,8.116127,layers.14_latent23401
10.437744,8.482088,layers.14_latent23402
11.38403,9.5654,layers.14_latent23403
10.242267,8.289419,layers.14_latent23404
10.35357,9.72759,layers.14_latent23405
10.833048,10.272568,layers.14_latent23406
9.436223,8.1906,layers.14_latent23407
10.454419,10.701937,layers.14_latent23410
9.951397,8.956926,layers.14_latent23411
10.298607,10.746245,layers.14_latent23412
8.589203,11.522081,layers.14_latent23413
9.688907,9.27941,layers.14_latent23414
11.870551,11.641973,layers.14_latent23415
10.757045,9.399075,layers.14_latent23416
12.50276,11.50021,layers.14_latent23417
10.079845,8.802144,layers.14_latent23418
10.520649,10.761394,layers.14_latent23419
9.889184,7.9745083,layers.14_latent23420
12.187181,11.356355,layers.14_latent23421
10.01646,7.8718615,layers.14_latent23423
11.768414,11.877882,layers.14_latent23424
10.33224,10.816007,layers.14_latent23425
12.303903,11.198389,layers.14_latent23426
8.652119,11.366926,layers.14_latent23427
10.34299,7.8757477,layers.14_latent23428
10.6745205,12.215351,layers.14_latent23430
10.673998,10.702925,layers.14_latent23431
11.288577,9.426211,layers.14_latent23432
10.406653,13.636246,layers.14_latent23433
10.418101,10.831403,layers.14_latent23434
10.97291,9.562898,layers.14_latent23436
10.512337,11.480417,layers.14_latent23437
11.483321,10.709599,layers.14_latent23438
10.479294,11.016251,layers.14_latent23439
10.1180105,9.46188,layers.14_latent23441
10.156668,11.400807,layers.14_latent23442
9.916794,8.045526,layers.14_latent23443
10.45678,10.9344,layers.14_latent23444
10.390645,11.486172,layers.14_latent23445
11.514605,10.143658,layers.14_latent23446
10.531269,9.741267,layers.14_latent23447
9.198939,9.144683,layers.14_latent23448
9.931534,10.88562,layers.14_latent23449
11.170461,11.171647,layers.14_latent23450
11.952397,11.22987,layers.14_latent23451
11.957957,7.8855777,layers.14_latent23452
10.846198,12.2580805,layers.14_latent23453
11.523234,9.391432,layers.14_latent23455
10.013115,11.3998375,layers.14_latent23456
9.172833,7.7981896,layers.14_latent23457
10.479081,10.89025,layers.14_latent23458
12.397036,11.41254,layers.14_latent23459
8.905148,11.439384,layers.14_latent23460
12.138268,10.294248,layers.14_latent23461
9.882436,11.186989,layers.14_latent23465
11.376468,11.701932,layers.14_latent23466
11.784772,8.265464,layers.14_latent23467
7.816638,12.31539,layers.14_latent23469
10.300883,10.9036665,layers.14_latent23470
10.943896,11.062717,layers.14_latent23472
12.094296,12.014557,layers.14_latent23473
7.9273224,12.2837515,layers.14_latent23474
11.775901,11.93151,layers.14_latent23475
11.413107,8.626674,layers.14_latent23479
9.647523,8.453276,layers.14_latent23481
10.280734,9.143725,layers.14_latent23482
12.180982,12.075615,layers.14_latent23483
9.926805,12.359639,layers.14_latent23484
10.657027,11.186703,layers.14_latent23487
10.778148,10.807909,layers.14_latent23488
11.508924,8.642776,layers.14_latent23489
10.394665,10.235464,layers.14_latent23490
9.56799,7.527139,layers.14_latent23491
10.460577,10.42518,layers.14_latent23492
11.813072,12.335501,layers.14_latent23494
9.838357,10.65995,layers.14_latent23495
9.773201,11.153327,layers.14_latent23496
11.471513,8.184093,layers.14_latent23498
9.563989,8.983034,layers.14_latent23499
11.5811825,10.650284,layers.14_latent23500
10.260329,7.781192,layers.14_latent23502
9.619484,8.3278675,layers.14_latent23503
7.7922926,11.383947,layers.14_latent23505
10.047412,11.243209,layers.14_latent23506
10.7493725,11.255706,layers.14_latent23507
11.014045,11.355151,layers.14_latent23509
9.913489,11.18401,layers.14_latent23510
12.0401125,11.772697,layers.14_latent23511
12.340223,12.114554,layers.14_latent23512
7.946175,12.654768,layers.14_latent23514
12.369921,11.97844,layers.14_latent23515
10.311792,8.776295,layers.14_latent23518
9.976387,12.648406,layers.14_latent23520
10.750006,11.16364,layers.14_latent23521
10.187404,8.681866,layers.14_latent23522
8.553078,9.182929,layers.14_latent23523
8.186094,12.135005,layers.14_latent23524
10.238526,10.345611,layers.14_latent23526
8.299524,12.010226,layers.14_latent23528
10.437511,8.874652,layers.14_latent23529
11.476348,11.237871,layers.14_latent23530
11.191979,11.656062,layers.14_latent23531
10.374491,11.302961,layers.14_latent23532
11.546338,11.544036,layers.14_latent23533
10.595604,12.206034,layers.14_latent23534
10.865277,11.293402,layers.14_latent23535
12.3768015,11.792875,layers.14_latent23536
12.180449,11.388844,layers.14_latent23537
11.019836,11.134726,layers.14_latent23538
12.432945,12.398707,layers.14_latent23539
11.326255,10.574344,layers.14_latent23540
11.302327,9.067839,layers.14_latent23541
8.658464,9.725849,layers.14_latent23542
9.631812,12.626051,layers.14_latent23543
10.712067,11.1562605,layers.14_latent23544
10.747948,11.060612,layers.14_latent23545
8.366686,11.729625,layers.14_latent23546
9.96247,9.953576,layers.14_latent23547
12.16848,12.227506,layers.14_latent23548
9.992251,12.178408,layers.14_latent23549
10.563671,11.3271,layers.14_latent23550
10.729161,11.341875,layers.14_latent23551
11.937127,9.89618,layers.14_latent23552
11.394623,11.842638,layers.14_latent23553
10.457969,9.667596,layers.14_latent23554
11.278513,11.480504,layers.14_latent23555
10.077283,8.6228485,layers.14_latent23556
10.128645,10.7255125,layers.14_latent23557
11.83832,8.206264,layers.14_latent23558
9.811054,7.7027297,layers.14_latent23559
10.923663,10.6865015,layers.14_latent23560
10.590828,8.181989,layers.14_latent23561
9.693037,7.7215567,layers.14_latent23562
11.827921,10.1418,layers.14_latent23563
10.317619,11.385966,layers.14_latent23564
12.068528,10.809566,layers.14_latent23565
10.938482,11.379741,layers.14_latent23566
11.438836,8.698623,layers.14_latent23568
11.601593,10.803938,layers.14_latent23569
9.906909,9.204003,layers.14_latent23571
10.413085,11.13161,layers.14_latent23572
9.37369,12.860222,layers.14_latent23574
9.796545,8.163616,layers.14_latent23575
9.901784,8.819886,layers.14_latent23577
9.628863,11.82365,layers.14_latent23578
10.466969,9.603524,layers.14_latent23579
9.382441,10.969792,layers.14_latent23580
11.030974,11.162541,layers.14_latent23581
9.703084,9.257269,layers.14_latent23582
9.8160715,13.385078,layers.14_latent23583
9.317413,8.69716,layers.14_latent23584
10.607643,10.674051,layers.14_latent23585
11.276108,11.166601,layers.14_latent23586
11.418787,11.868845,layers.14_latent23587
11.330044,9.325067,layers.14_latent23588
10.993991,11.989927,layers.14_latent23589
9.9729395,11.118713,layers.14_latent23590
12.388196,11.887506,layers.14_latent23591
10.092571,8.366614,layers.14_latent23592
10.532916,11.029845,layers.14_latent23594
10.327808,11.013537,layers.14_latent23595
10.022918,9.382861,layers.14_latent23596
8.503066,11.876797,layers.14_latent23597
8.994053,8.336353,layers.14_latent23599
10.561838,11.567512,layers.14_latent23600
11.174745,9.776003,layers.14_latent23601
10.348192,8.788996,layers.14_latent23602
10.715824,9.055632,layers.14_latent23603
10.348686,10.776667,layers.14_latent23604
9.914867,8.652232,layers.14_latent23605
10.390388,8.564373,layers.14_latent23608
10.685174,11.214182,layers.14_latent23610
12.197479,11.536252,layers.14_latent23611
9.904828,9.884005,layers.14_latent23612
11.03218,9.598749,layers.14_latent23613
10.285144,8.44099,layers.14_latent23614
11.424199,10.302187,layers.14_latent23615
10.606283,11.315418,layers.14_latent23616
10.270639,8.108718,layers.14_latent23617
9.714972,7.7850165,layers.14_latent23618
10.590223,11.542681,layers.14_latent23619
8.939248,9.466617,layers.14_latent23620
12.235611,12.16934,layers.14_latent23621
11.881402,11.291005,layers.14_latent23622
10.590029,12.564741,layers.14_latent23624
8.828588,12.33338,layers.14_latent23625
10.053167,9.917303,layers.14_latent23626
12.235767,11.948636,layers.14_latent23627
9.675609,9.481034,layers.14_latent23628
10.368727,12.989196,layers.14_latent23630
11.699972,11.67555,layers.14_latent23631
11.759335,10.697534,layers.14_latent23632
10.439913,9.347628,layers.14_latent23633
10.31518,13.262924,layers.14_latent23634
11.2292795,12.55319,layers.14_latent23635
8.182129,11.737314,layers.14_latent23639
10.091479,9.698484,layers.14_latent23640
11.170021,11.0887985,layers.14_latent23641
11.926066,8.414494,layers.14_latent23642
10.887673,11.379775,layers.14_latent23643
10.570839,10.887567,layers.14_latent23644
11.724217,11.785206,layers.14_latent23645
10.307383,11.085285,layers.14_latent23646
11.207517,9.35898,layers.14_latent23647
10.004437,7.7816095,layers.14_latent23648
10.03359,10.973729,layers.14_latent23650
10.5262575,10.8016615,layers.14_latent23651
11.351425,12.506301,layers.14_latent23652
10.111368,10.217107,layers.14_latent23653
10.11512,8.182117,layers.14_latent23654
10.121657,8.593472,layers.14_latent23655
12.048432,11.397543,layers.14_latent23656
10.694305,11.627479,layers.14_latent23657
10.505373,9.675779,layers.14_latent23658
10.549766,11.169089,layers.14_latent23660
10.126128,11.383074,layers.14_latent23661
11.054266,11.361784,layers.14_latent23662
12.27088,11.385644,layers.14_latent23663
9.478644,8.022823,layers.14_latent23664
10.292822,13.105385,layers.14_latent23665
11.265509,12.407753,layers.14_latent23666
10.74028,10.382921,layers.14_latent23667
11.947121,11.730215,layers.14_latent23668
9.542744,12.291121,layers.14_latent23669
11.829924,12.57147,layers.14_latent23672
9.921696,13.289233,layers.14_latent23673
9.8460455,13.070088,layers.14_latent23674
10.310964,11.169599,layers.14_latent23675
9.989255,10.853285,layers.14_latent23676
9.835494,10.983509,layers.14_latent23677
9.894862,11.583895,layers.14_latent23678
10.438602,10.928182,layers.14_latent23679
10.157223,10.957351,layers.14_latent23680
9.299064,8.567818,layers.14_latent23681
11.525766,13.075492,layers.14_latent23682
8.503572,9.14132,layers.14_latent23683
11.917834,8.009372,layers.14_latent23684
9.498866,8.364028,layers.14_latent23686
10.185552,10.865519,layers.14_latent23687
11.235673,11.921317,layers.14_latent23688
12.316761,11.942658,layers.14_latent23690
10.7327585,11.19258,layers.14_latent23691
10.624991,10.3680105,layers.14_latent23693
10.156306,11.409907,layers.14_latent23694
9.9080305,11.311784,layers.14_latent23696
11.808091,11.6048765,layers.14_latent23697
10.767343,10.569459,layers.14_latent23698
9.908111,10.979474,layers.14_latent23699
9.372836,8.146013,layers.14_latent23700
9.906417,12.625114,layers.14_latent23701
11.602285,12.253955,layers.14_latent23702
9.85262,11.786601,layers.14_latent23703
10.592939,11.165651,layers.14_latent23704
10.503416,9.854701,layers.14_latent23705
8.816336,12.712765,layers.14_latent23706
9.099312,9.230865,layers.14_latent23707
11.036111,10.313384,layers.14_latent23708
11.393024,8.189604,layers.14_latent23709
10.282708,10.795108,layers.14_latent23711
10.655825,11.186274,layers.14_latent23712
11.3925705,10.299069,layers.14_latent23713
9.422387,13.167794,layers.14_latent23714
10.920933,11.096219,layers.14_latent23715
9.49775,13.429014,layers.14_latent23716
9.866968,11.484719,layers.14_latent23718
10.153303,10.779622,layers.14_latent23719
11.596064,11.3074465,layers.14_latent23720
9.534767,13.207569,layers.14_latent23721
10.569957,10.321223,layers.14_latent23722
10.514811,11.040672,layers.14_latent23723
9.42869,13.067207,layers.14_latent23724
10.175272,10.897918,layers.14_latent23725
12.2985325,11.767059,layers.14_latent23726
9.525182,8.882442,layers.14_latent23728
11.132009,11.932766,layers.14_latent23729
10.563277,10.772866,layers.14_latent23730
11.841992,8.197172,layers.14_latent23731
11.3434305,11.19632,layers.14_latent23732
12.120144,11.995886,layers.14_latent23733
11.458904,8.354548,layers.14_latent23734
11.623657,11.915515,layers.14_latent23735
10.804767,10.603884,layers.14_latent23736
9.586398,13.306768,layers.14_latent23737
11.792218,11.474049,layers.14_latent23738
10.671575,12.070685,layers.14_latent23739
10.5273285,10.504989,layers.14_latent23740
11.846733,11.741096,layers.14_latent23742
10.151333,11.633768,layers.14_latent23743
10.37421,13.350579,layers.14_latent23745
9.490023,8.484409,layers.14_latent23746
10.810576,11.47152,layers.14_latent23748
10.459349,10.839905,layers.14_latent23751
10.949485,11.529081,layers.14_latent23753
10.848586,10.982374,layers.14_latent23754
10.89868,10.870782,layers.14_latent23756
11.346686,13.112957,layers.14_latent23757
12.269411,10.363576,layers.14_latent23758
10.664964,11.573352,layers.14_latent23759
9.840021,13.425861,layers.14_latent23760
10.075878,9.948655,layers.14_latent23761
11.622244,11.54608,layers.14_latent23762
10.227522,10.828599,layers.14_latent23763
10.269622,13.1673355,layers.14_latent23764
9.655687,13.187518,layers.14_latent23765
12.1290865,10.87421,layers.14_latent23766
11.591074,10.862835,layers.14_latent23767
10.811171,12.844664,layers.14_latent23769
10.47479,9.071153,layers.14_latent23770
9.528343,8.027821,layers.14_latent23771
10.108759,8.905602,layers.14_latent23772
11.184055,11.52316,layers.14_latent23773
12.414739,11.820914,layers.14_latent23775
10.547502,11.061473,layers.14_latent23776
8.701432,11.701264,layers.14_latent23778
9.621483,7.5310073,layers.14_latent23779
9.064522,11.520602,layers.14_latent23780
10.240528,11.1860285,layers.14_latent23781
11.868817,10.588835,layers.14_latent23783
12.247565,11.513294,layers.14_latent23784
12.3414955,12.459014,layers.14_latent23785
12.337438,10.914564,layers.14_latent23787
10.657378,11.757457,layers.14_latent23788
10.531119,11.008959,layers.14_latent23790
11.381532,9.65815,layers.14_latent23791
9.736979,11.733134,layers.14_latent23792
9.821641,10.311953,layers.14_latent23793
10.118005,11.858832,layers.14_latent23794
10.78639,11.114693,layers.14_latent23795
10.378655,13.3734865,layers.14_latent23797
11.891589,11.617328,layers.14_latent23798
10.185698,11.123372,layers.14_latent23799
9.541672,11.753393,layers.14_latent23801
10.647325,9.054784,layers.14_latent23802
10.36084,11.13037,layers.14_latent23803
12.630592,12.228459,layers.14_latent23805
10.656008,12.848749,layers.14_latent23806
12.076802,11.442998,layers.14_latent23807
9.928464,11.454876,layers.14_latent23808
11.010584,11.764859,layers.14_latent23809
8.5916815,11.747696,layers.14_latent23810
10.038269,10.261262,layers.14_latent23811
10.268388,11.1219015,layers.14_latent23812
12.234055,11.333026,layers.14_latent23813
9.377122,11.374391,layers.14_latent23814
11.501107,9.335163,layers.14_latent23815
12.060228,11.53625,layers.14_latent23817
11.159213,10.503711,layers.14_latent23818
9.06775,11.384385,layers.14_latent23819
10.38113,13.474214,layers.14_latent23820
9.475033,12.60038,layers.14_latent23821
9.14164,11.411964,layers.14_latent23823
11.656448,8.951224,layers.14_latent23824
12.078193,10.903646,layers.14_latent23825
11.688789,11.527909,layers.14_latent23826
8.971464,11.333162,layers.14_latent23827
9.725677,11.178476,layers.14_latent23828
10.162459,7.709513,layers.14_latent23830
9.238766,11.252362,layers.14_latent23831
11.857558,8.266426,layers.14_latent23833
11.537166,10.803846,layers.14_latent23834
11.737966,9.734616,layers.14_latent23835
9.480731,8.91534,layers.14_latent23836
10.748876,13.047627,layers.14_latent23837
11.380464,11.814088,layers.14_latent23838
12.20142,11.255005,layers.14_latent23839
8.476145,11.96517,layers.14_latent23842
10.318034,11.681751,layers.14_latent23843
12.447003,11.772723,layers.14_latent23844
9.869161,11.283405,layers.14_latent23845
11.842732,11.475383,layers.14_latent23846
9.967015,8.0573845,layers.14_latent23847
9.780121,11.52073,layers.14_latent23848
10.249957,8.855407,layers.14_latent23849
10.706506,11.066545,layers.14_latent23850
11.228021,11.598309,layers.14_latent23851
10.422034,8.894397,layers.14_latent23852
11.20391,10.836357,layers.14_latent23854
9.7235775,9.594664,layers.14_latent23855
8.591466,11.587252,layers.14_latent23859
10.321961,11.07493,layers.14_latent23860
11.392894,8.489345,layers.14_latent23861
10.449459,9.893533,layers.14_latent23862
9.53697,11.086466,layers.14_latent23864
9.722936,7.8997197,layers.14_latent23865
10.510684,11.375992,layers.14_latent23866
10.658967,11.16074,layers.14_latent23867
9.345769,8.991207,layers.14_latent23869
11.708607,11.069382,layers.14_latent23870
9.372938,9.046071,layers.14_latent23871
8.321179,11.939852,layers.14_latent23872
10.218759,10.198997,layers.14_latent23873
10.066257,11.042543,layers.14_latent23874
12.096401,11.254185,layers.14_latent23875
9.399035,9.288173,layers.14_latent23876
10.814674,11.794102,layers.14_latent23877
10.748949,8.255358,layers.14_latent23878
11.240883,8.114978,layers.14_latent23879
10.148691,7.7348323,layers.14_latent23880
10.139416,11.019009,layers.14_latent23881
10.425947,11.085722,layers.14_latent23882
9.479205,9.310856,layers.14_latent23883
10.819375,10.9810095,layers.14_latent23884
10.727806,9.981341,layers.14_latent23885
9.597456,11.213691,layers.14_latent23886
11.0948,13.108804,layers.14_latent23887
9.961785,11.569619,layers.14_latent23888
11.985871,12.123247,layers.14_latent23889
9.551378,12.818045,layers.14_latent23891
11.932811,8.245658,layers.14_latent23892
9.934346,9.152316,layers.14_latent23893
12.376249,12.219858,layers.14_latent23894
12.292781,10.675014,layers.14_latent23895
10.689816,11.474345,layers.14_latent23896
8.797644,12.504942,layers.14_latent23897
9.842331,11.193597,layers.14_latent23899
10.3521385,11.225428,layers.14_latent23900
10.938446,9.649691,layers.14_latent23901
9.550663,10.998709,layers.14_latent23902
10.542924,8.434199,layers.14_latent23903
10.260698,7.7352977,layers.14_latent23904
10.214956,7.6967206,layers.14_latent23905
10.246272,8.605847,layers.14_latent23906
10.4802065,11.17903,layers.14_latent23907
11.170198,9.715234,layers.14_latent23908
11.919922,11.529457,layers.14_latent23909
9.9724865,8.959901,layers.14_latent23910
12.302721,10.925084,layers.14_latent23911
10.169641,11.455365,layers.14_latent23912
12.182781,11.072278,layers.14_latent23913
10.153426,10.8893585,layers.14_latent23914
11.114825,8.428778,layers.14_latent23915
12.345966,10.406549,layers.14_latent23916
9.948386,13.040389,layers.14_latent23918
11.3667965,11.503973,layers.14_latent23919
10.85269,11.119987,layers.14_latent23920
10.34005,11.20436,layers.14_latent23921
11.105804,11.586721,layers.14_latent23922
11.434001,12.207723,layers.14_latent23923
9.659758,10.742302,layers.14_latent23924
10.650814,11.21715,layers.14_latent23925
8.744607,11.826812,layers.14_latent23926
11.152466,11.428817,layers.14_latent23927
10.065981,10.992316,layers.14_latent23929
10.523164,12.123553,layers.14_latent23930
10.352968,7.425931,layers.14_latent23931
9.206153,11.426409,layers.14_latent23932
9.539175,7.6655517,layers.14_latent23933
12.329894,12.505292,layers.14_latent23937
11.127743,11.888488,layers.14_latent23938
10.267499,13.496538,layers.14_latent23939
10.210376,8.492106,layers.14_latent23940
10.812167,11.646843,layers.14_latent23941
9.968859,10.808017,layers.14_latent23942
12.245644,11.19779,layers.14_latent23943
11.958787,10.296164,layers.14_latent23944
9.803006,13.094646,layers.14_latent23946
10.015947,11.131267,layers.14_latent23947
10.013638,9.861853,layers.14_latent23948
10.24448,7.9814115,layers.14_latent23949
11.823422,11.91082,layers.14_latent23951
11.261072,10.805665,layers.14_latent23952
9.915987,11.615153,layers.14_latent23953
10.419726,9.802531,layers.14_latent23954
11.165215,10.2723,layers.14_latent23955
10.434673,10.180913,layers.14_latent23956
11.288778,10.452711,layers.14_latent23957
10.292554,10.604109,layers.14_latent23958
10.431677,11.068511,layers.14_latent23959
10.05714,8.169063,layers.14_latent23960
10.72569,8.217778,layers.14_latent23961
10.385132,11.19448,layers.14_latent23962
7.52927,11.493866,layers.14_latent23963
11.057866,12.205107,layers.14_latent23964
9.67903,11.459859,layers.14_latent23965
10.368259,11.243885,layers.14_latent23966
10.926136,11.316741,layers.14_latent23967
10.455528,11.084596,layers.14_latent23968
10.342828,11.074209,layers.14_latent23969
10.104305,11.198554,layers.14_latent23970
9.696038,11.46681,layers.14_latent23971
11.023714,11.428823,layers.14_latent23972
10.340253,11.070663,layers.14_latent23973
9.397505,12.191245,layers.14_latent23974
10.439894,11.021012,layers.14_latent23975
13.112823,10.629806,layers.14_latent23977
11.633051,11.054383,layers.14_latent23978
12.1469965,10.513132,layers.14_latent23979
11.203657,12.484891,layers.14_latent23980
9.549264,8.199203,layers.14_latent23982
11.527327,9.530623,layers.14_latent23983
8.168066,12.050533,layers.14_latent23984
11.229758,12.486358,layers.14_latent23985
11.459732,13.285878,layers.14_latent23986
11.864732,11.211305,layers.14_latent23987
10.656709,10.950157,layers.14_latent23988
10.676431,10.073383,layers.14_latent23989
10.63289,10.948881,layers.14_latent23991
10.711603,9.671993,layers.14_latent23992
11.086239,13.3049,layers.14_latent23993
11.837402,8.121553,layers.14_latent23994
10.561099,11.047656,layers.14_latent23995
10.616022,11.2106495,layers.14_latent23996
11.42912,9.372484,layers.14_latent23997
11.387389,11.21007,layers.14_latent23998
9.117307,8.119012,layers.14_latent23999
10.048374,10.961744,layers.14_latent24000
10.3460865,10.996781,layers.14_latent24001
11.324008,11.553553,layers.14_latent24002
9.496992,7.848182,layers.14_latent24004
9.040103,11.734695,layers.14_latent24005
10.331827,12.258077,layers.14_latent24006
8.836142,9.326282,layers.14_latent24007
10.270626,9.981406,layers.14_latent24008
11.3555155,9.679688,layers.14_latent24009
11.801718,10.39172,layers.14_latent24010
11.532006,8.698951,layers.14_latent24011
9.257136,12.942655,layers.14_latent24012
11.042906,13.140156,layers.14_latent24013
10.09523,12.286023,layers.14_latent24014
8.922784,11.463833,layers.14_latent24015
10.844983,11.620826,layers.14_latent24016
9.56371,9.668259,layers.14_latent24017
10.725782,11.240001,layers.14_latent24018
12.765073,9.640609,layers.14_latent24020
9.534506,8.966069,layers.14_latent24022
11.118066,9.228783,layers.14_latent24023
9.804128,13.3042,layers.14_latent24024
9.27738,12.918552,layers.14_latent24025
9.84694,13.065809,layers.14_latent24027
10.15651,11.184566,layers.14_latent24028
10.164072,10.537467,layers.14_latent24029
11.534159,11.877306,layers.14_latent24031
9.887083,7.802321,layers.14_latent24032
11.662223,9.624844,layers.14_latent24033
11.613488,8.985646,layers.14_latent24034
10.640229,11.360136,layers.14_latent24035
11.027156,11.462397,layers.14_latent24036
11.851399,7.9985876,layers.14_latent24037
10.63953,11.149561,layers.14_latent24038
11.308028,9.447349,layers.14_latent24039
10.809923,11.064971,layers.14_latent24040
9.998939,12.566962,layers.14_latent24041
10.068823,11.366725,layers.14_latent24042
10.549609,11.350557,layers.14_latent24043
9.088947,11.687816,layers.14_latent24044
10.476397,9.317028,layers.14_latent24045
11.832702,12.9072695,layers.14_latent24046
9.985883,8.316474,layers.14_latent24047
10.430921,13.333493,layers.14_latent24048
10.393854,8.078955,layers.14_latent24049
10.759763,11.295687,layers.14_latent24050
10.845554,11.477981,layers.14_latent24052
9.746223,11.086613,layers.14_latent24053
10.426405,11.244769,layers.14_latent24054
9.716814,9.182269,layers.14_latent24055
9.561689,11.1094055,layers.14_latent24056
12.114328,11.393464,layers.14_latent24057
11.4054785,12.439326,layers.14_latent24061
11.617995,8.568294,layers.14_latent24062
8.838973,8.152447,layers.14_latent24064
10.385484,10.977339,layers.14_latent24065
10.285391,11.728333,layers.14_latent24066
10.851991,11.248516,layers.14_latent24067
8.308436,11.636811,layers.14_latent24069
10.236591,11.010742,layers.14_latent24070
12.070662,11.727807,layers.14_latent24072
12.055513,10.231707,layers.14_latent24074
10.3354225,12.5051985,layers.14_latent24076
10.561975,11.0038595,layers.14_latent24077
9.265675,9.029718,layers.14_latent24079
10.898227,12.932785,layers.14_latent24080
8.25259,12.255222,layers.14_latent24082
9.89819,9.936721,layers.14_latent24083
12.285203,11.463144,layers.14_latent24084
11.222872,11.117354,layers.14_latent24085
9.906423,7.910863,layers.14_latent24086
10.766011,10.997444,layers.14_latent24087
10.282149,11.07841,layers.14_latent24090
11.45142,11.489264,layers.14_latent24091
8.665359,12.093607,layers.14_latent24092
10.48719,11.237313,layers.14_latent24093
10.298848,11.51573,layers.14_latent24094
9.811501,8.586485,layers.14_latent24095
11.850118,11.905422,layers.14_latent24096
10.53719,9.674131,layers.14_latent24097
10.130323,7.8672905,layers.14_latent24098
9.17796,11.469658,layers.14_latent24099
10.621118,8.460336,layers.14_latent24100
9.170674,8.316824,layers.14_latent24101
9.85387,12.7535095,layers.14_latent24102
11.294668,8.063158,layers.14_latent24104
10.982274,12.453874,layers.14_latent24105
10.16418,11.821541,layers.14_latent24106
9.565637,7.7397366,layers.14_latent24107
10.513946,12.736204,layers.14_latent24108
10.433009,11.143515,layers.14_latent24109
8.143431,12.423832,layers.14_latent24111
11.988194,7.9188867,layers.14_latent24112
9.801972,9.4783325,layers.14_latent24113
8.638349,12.033839,layers.14_latent24114
10.225758,12.737781,layers.14_latent24115
10.808509,11.391403,layers.14_latent24116
10.146224,8.629104,layers.14_latent24119
11.903958,10.923056,layers.14_latent24120
11.669448,9.925472,layers.14_latent24122
9.720864,8.782055,layers.14_latent24123
10.464724,11.119615,layers.14_latent24124
9.920194,11.973203,layers.14_latent24125
10.472902,8.543527,layers.14_latent24127
10.272733,10.847644,layers.14_latent24129
10.35925,11.304575,layers.14_latent24131
9.637202,7.655225,layers.14_latent24132
9.86816,13.335696,layers.14_latent24133
10.057014,11.286383,layers.14_latent24134
9.378095,11.481936,layers.14_latent24135
10.595637,11.107037,layers.14_latent24136
10.596099,11.222511,layers.14_latent24137
12.144695,10.909968,layers.14_latent24138
12.43566,12.295018,layers.14_latent24139
9.844374,9.37382,layers.14_latent24140
10.933196,12.413669,layers.14_latent24141
11.501086,12.932778,layers.14_latent24144
11.875136,12.1620455,layers.14_latent24145
9.742481,7.8947854,layers.14_latent24146
11.884324,10.083843,layers.14_latent24147
9.581097,7.7438006,layers.14_latent24149
9.398093,12.404445,layers.14_latent24150
9.984341,11.398298,layers.14_latent24152
10.466231,13.461581,layers.14_latent24153
9.012818,10.733566,layers.14_latent24154
8.387153,12.468488,layers.14_latent24155
8.696557,11.848808,layers.14_latent24156
10.611667,11.100511,layers.14_latent24157
