LatentID,mean_sim_knn,median_sim_knn,min_sim_knn,max_sim_knn
layers.14_latent24980,0.614928,0.658721,0.38541436,0.7070252
layers.14_latent29647,0.5357397,0.5606187,0.35944882,0.63718355
layers.14_latent58769,0.4031404,0.44544327,0.19007628,0.6108688
layers.14_latent33814,0.53894407,0.5724044,0.40435743,0.635882
layers.14_latent15071,0.5225614,0.51643044,0.33161733,0.8191304
layers.14_latent53893,0.47822613,0.52507603,0.3164618,0.5937934
layers.14_latent55501,0.48115698,0.4833856,0.36484885,0.60087395
layers.14_latent54368,0.56889963,0.54583365,0.46075225,0.7477727
layers.14_latent48914,0.48438078,0.51330894,0.36776343,0.5571726
layers.14_latent63605,0.56063473,0.5338652,0.45536304,0.68577087
layers.14_latent21242,0.47874552,0.50860333,0.23762104,0.71146405
layers.14_latent25966,0.47232348,0.4855275,0.28500554,0.5815442
layers.14_latent16496,0.5252134,0.563079,0.33510447,0.6587155
layers.14_latent19964,0.4099203,0.44340366,0.27357638,0.45754355
layers.14_latent23878,0.5544993,0.54202104,0.38613847,0.68511605
layers.14_latent39835,0.57473105,0.5833094,0.48438412,0.6421435
layers.14_latent25403,0.46745497,0.45798653,0.40356654,0.5684078
layers.14_latent62974,0.7839637,0.80952823,0.56935024,0.91162777
layers.14_latent2312,0.4622306,0.3929811,0.33637553,0.62296516
layers.14_latent18549,0.57539344,0.5575966,0.4981969,0.6445628
layers.14_latent5338,0.57818186,0.68178034,0.31238183,0.81140876
layers.14_latent32573,0.44073448,0.45121175,0.4103636,0.4583168
layers.14_latent57709,0.64364296,0.6769037,0.47700042,0.7384509
layers.14_latent6671,0.46932578,0.5158757,0.18782112,0.617482
layers.14_latent35849,0.5638529,0.59641373,0.45946625,0.6168628
layers.14_latent56589,0.5825161,0.599756,0.4635267,0.6666559
layers.14_latent45233,0.43266925,0.39918044,0.35585806,0.5127615
layers.14_latent19485,0.37863106,0.3835529,0.27862826,0.44407737
layers.14_latent3943,0.4152124,0.391575,0.34500682,0.53706867
layers.14_latent38574,0.5334897,0.58312273,0.34931365,0.7376104
layers.14_latent51156,0.640137,0.60361487,0.4533407,0.8536332
layers.14_latent21084,0.44083732,0.43604618,0.40275764,0.48535746
layers.14_latent37803,0.41567892,0.39490852,0.3263641,0.5111483
layers.14_latent5686,0.5182069,0.5146545,0.3309029,0.7105542
layers.14_latent7927,0.33276442,0.31245852,0.1791648,0.46215165
layers.14_latent52043,0.6230649,0.6759545,0.33763868,0.7825639
layers.14_latent14665,0.5625573,0.5916321,0.3650658,0.6581224
layers.14_latent16065,0.60021305,0.60772276,0.558072,0.6490752
layers.14_latent35832,0.4878398,0.49631968,0.40447736,0.612126
layers.14_latent43171,0.5894764,0.59435683,0.338477,0.8219065
layers.14_latent36913,0.4573527,0.42751577,0.39498496,0.5648521
layers.14_latent46586,0.5195068,0.5213442,0.41745597,0.61493057
layers.14_latent56339,0.5465283,0.5418848,0.3976219,0.7004768
layers.14_latent51950,0.5830081,0.53079534,0.355599,0.90841585
layers.14_latent52285,0.5168873,0.4571308,0.33028182,0.80161554
layers.14_latent2812,0.56399727,0.59324276,0.41583174,0.72454804
layers.14_latent32387,0.47292012,0.43962088,0.4239776,0.600341
layers.14_latent60697,0.5693053,0.60451907,0.3563489,0.7181895
layers.14_latent47437,0.58830976,0.5950992,0.4054135,0.76387537
layers.14_latent47438,0.60467255,0.6775858,0.42675507,0.69272417
layers.14_latent65484,0.5192688,0.43011943,0.3259545,0.8111598
layers.14_latent53784,0.50879556,0.52638185,0.3793304,0.59787035
layers.14_latent54944,0.6574299,0.62884533,0.60524493,0.78200096
layers.14_latent54481,0.4113137,0.41071308,0.30120867,0.5439625
layers.14_latent48357,0.7437773,0.78718185,0.51025045,0.89698297
layers.14_latent35409,0.61176157,0.5817271,0.53571653,0.7098842
layers.14_latent11924,0.44089022,0.429177,0.36495805,0.507054
layers.14_latent18410,0.433348,0.43807793,0.2496684,0.6698776
layers.14_latent13864,0.51620376,0.55216694,0.36353654,0.5985252
layers.14_latent46124,0.44526276,0.4408645,0.30822194,0.55896133
layers.14_latent39287,0.5491217,0.50766915,0.2625463,0.8816892
layers.14_latent56170,0.3675875,0.3748532,0.19588062,0.53356075
layers.14_latent36901,0.47443336,0.55314416,0.2594296,0.6247352
layers.14_latent57203,0.53688025,0.5138849,0.4057307,0.71028584
layers.14_latent9771,0.5879933,0.6190573,0.45106134,0.782989
layers.14_latent33231,0.62375516,0.6580966,0.46923423,0.7651276
layers.14_latent37613,0.5337146,0.539652,0.4151405,0.6749999
layers.14_latent43223,0.5565196,0.5339256,0.36007485,0.80054396
layers.14_latent61192,0.58264744,0.6284585,0.32632828,0.86429954
layers.14_latent806,0.525407,0.5410188,0.43541205,0.60246265
layers.14_latent6220,0.25030094,0.2702765,0.16064109,0.35944414
layers.14_latent18664,0.49542394,0.47829098,0.4505229,0.59112436
layers.14_latent61664,0.5292487,0.5051135,0.4636628,0.6490321
layers.14_latent48241,0.60179245,0.6193627,0.44888568,0.71627396
layers.14_latent48498,0.5156381,0.50731117,0.42098093,0.63228494
layers.14_latent8299,0.53803146,0.5082053,0.40320557,0.7500351
layers.14_latent21406,0.58383065,0.624523,0.3906795,0.6772044
layers.14_latent14438,0.66106033,0.6493168,0.61479354,0.71775544
layers.14_latent54382,0.5817641,0.5974502,0.5014055,0.646123
layers.14_latent16723,0.4378346,0.42929003,0.25179973,0.6707103
layers.14_latent38439,0.59436864,0.57704645,0.49224538,0.7385446
layers.14_latent23368,0.62587386,0.68138444,0.51676095,0.7050835
layers.14_latent53321,0.45197,0.5020296,0.26890603,0.57979757
layers.14_latent34717,0.62593526,0.6438076,0.50284016,0.7023612
layers.14_latent64767,0.51029146,0.4962126,0.34142458,0.6404663
layers.14_latent33988,0.5395372,0.55195385,0.448541,0.6004782
layers.14_latent36375,0.5024262,0.4799636,0.3529281,0.6671979
layers.14_latent8998,0.4076559,0.4390815,0.27794376,0.5350066
layers.14_latent48846,0.5533612,0.4857112,0.38725668,0.8290996
layers.14_latent6045,0.4394497,0.4741056,0.27362514,0.5366464
layers.14_latent36333,0.65222627,0.7001871,0.41761196,0.9176117
layers.14_latent9469,0.4629526,0.48363966,0.21987551,0.61460453
layers.14_latent53267,0.48518282,0.47078514,0.27773753,0.7893979
layers.14_latent22761,0.5582992,0.5684973,0.44985002,0.6557602
layers.14_latent28790,0.3899566,0.38105932,0.2531146,0.55247116
layers.14_latent41145,0.5245121,0.510136,0.4433312,0.6164316
layers.14_latent30891,0.6625392,0.6038059,0.43708837,0.8493911
layers.14_latent14136,0.502622,0.4736007,0.40125275,0.600736
layers.14_latent9430,0.5313379,0.5352717,0.41417786,0.6179276
layers.14_latent23048,0.4730925,0.45192975,0.2815242,0.79934806
layers.14_latent62229,0.46984595,0.46345332,0.38637942,0.5581428
layers.14_latent5307,0.4963222,0.46040136,0.28118226,0.7814255
layers.14_latent33708,0.5895576,0.54224545,0.46896344,0.7089518
layers.14_latent14113,0.6643232,0.6671516,0.33256698,0.90524685
layers.14_latent23666,0.6612879,0.65936893,0.47825915,0.79995036
layers.14_latent59401,0.52527404,0.54712635,0.36945716,0.62405896
layers.14_latent64309,0.59608877,0.6680596,0.33729738,0.74795264
layers.14_latent51548,0.58352727,0.5850598,0.39345813,0.76298416
layers.14_latent6393,0.5330658,0.505396,0.40161812,0.6856387
layers.14_latent311,0.33394545,0.33794236,0.23537007,0.38977802
layers.14_latent51739,0.596659,0.59489083,0.453251,0.7871143
layers.14_latent16633,0.5154652,0.45814377,0.39936277,0.76533127
layers.14_latent48155,0.58874685,0.6077921,0.4506418,0.6873368
layers.14_latent65256,0.51899254,0.50931317,0.40923786,0.6296917
layers.14_latent40118,0.5780038,0.59005904,0.46580774,0.7085631
layers.14_latent45104,0.29133508,0.28157085,0.23642743,0.38901553
layers.14_latent13868,0.477036,0.49677318,0.35850045,0.6115691
layers.14_latent25830,0.495586,0.51776975,0.35935366,0.6422496
layers.14_latent39110,0.5557767,0.57841974,0.4485437,0.68457377
layers.14_latent36802,0.6056632,0.57824177,0.42484426,0.7637259
layers.14_latent53236,0.532941,0.54426324,0.40490025,0.6290983
layers.14_latent12586,0.50755346,0.47463942,0.33154958,0.78103423
layers.14_latent12772,0.4454237,0.4209686,0.27147314,0.6320138
layers.14_latent15883,0.43406028,0.41171417,0.30763885,0.6587224
layers.14_latent17582,0.6176052,0.6358658,0.46407756,0.7317378
layers.14_latent7433,0.46623626,0.40528077,0.33602923,0.76320153
layers.14_latent31734,0.56172895,0.503567,0.44918567,0.70999384
layers.14_latent47384,0.51700956,0.5432708,0.354097,0.7072314
layers.14_latent40735,0.5430024,0.5600535,0.41759995,0.6628566
layers.14_latent13594,0.28014857,0.28684205,0.19088668,0.32642943
layers.14_latent39516,0.5004999,0.5623311,0.30868757,0.63735235
layers.14_latent64976,0.5521668,0.52429235,0.369035,0.7961636
layers.14_latent28448,0.5409755,0.5324342,0.4611564,0.6313767
layers.14_latent43147,0.37080988,0.37383813,0.2717033,0.4785166
layers.14_latent16565,0.5014678,0.5056166,0.44523197,0.5736263
layers.14_latent6444,0.70955765,0.7212684,0.6362612,0.75009644
layers.14_latent63208,0.5383783,0.538757,0.43693164,0.6247573
layers.14_latent25064,0.4605376,0.5004958,0.33067995,0.5170723
layers.14_latent19264,0.62915576,0.6225139,0.5656211,0.7128396
layers.14_latent3307,0.49870104,0.5470918,0.29592395,0.7525836
layers.14_latent50529,0.5161487,0.5711822,0.349152,0.58679634
layers.14_latent55828,0.46061096,0.39119703,0.3068147,0.64911497
layers.14_latent31197,0.603548,0.5539768,0.439582,0.8002629
layers.14_latent35370,0.589235,0.5869932,0.5278833,0.64929247
layers.14_latent20581,0.606104,0.59930867,0.53560793,0.70938283
layers.14_latent46927,0.5389261,0.53050655,0.46444547,0.64299667
layers.14_latent57000,0.44515496,0.42554915,0.32034892,0.5448893
layers.14_latent59673,0.5219483,0.5397753,0.40567204,0.63423616
layers.14_latent3228,0.46419868,0.4609732,0.28558886,0.71508336
layers.14_latent43828,0.5652827,0.5214559,0.477284,0.76126885
layers.14_latent15792,0.5730262,0.5935442,0.46417534,0.6946433
layers.14_latent37527,0.49432316,0.49765688,0.36050957,0.57560873
layers.14_latent50598,0.6053759,0.5769937,0.5528188,0.74529
layers.14_latent27178,0.400493,0.4235105,0.18877211,0.64317584
layers.14_latent60261,0.49740916,0.43840963,0.39267975,0.62117124
layers.14_latent9367,0.5604867,0.5830343,0.48608536,0.61230016
layers.14_latent10124,0.4953743,0.47130734,0.25512224,0.6795478
layers.14_latent63468,0.66881424,0.6256668,0.5985359,0.8283199
layers.14_latent28050,0.5228882,0.508433,0.45010793,0.6015932
layers.14_latent62951,0.43643266,0.4316339,0.24199834,0.6687745
layers.14_latent40383,0.5553125,0.578688,0.4527756,0.68940485
layers.14_latent48013,0.55172586,0.5566571,0.41207123,0.74542224
layers.14_latent26994,0.5647859,0.5445753,0.31405532,0.75476766
layers.14_latent39414,0.44807872,0.46944672,0.36072493,0.5155844
layers.14_latent5032,0.5373994,0.55599546,0.456361,0.6207603
layers.14_latent21978,0.46182814,0.51364493,0.20009452,0.5497167
layers.14_latent13285,0.48824787,0.5134241,0.4081738,0.5789409
layers.14_latent58032,0.50073975,0.5355323,0.20357169,0.6706801
layers.14_latent44104,0.68656254,0.70233774,0.62463486,0.75928867
layers.14_latent30351,0.6643373,0.7111052,0.42977196,0.8484952
layers.14_latent25213,0.6214475,0.6103616,0.4726636,0.7763777
layers.14_latent36548,0.62891877,0.59360075,0.48489767,0.76189685
layers.14_latent17371,0.5217813,0.5457047,0.41324446,0.6090665
layers.14_latent2432,0.5730022,0.5864635,0.529742,0.6009042
layers.14_latent47737,0.5084573,0.55472505,0.37554628,0.63870704
layers.14_latent2028,0.5866516,0.62126154,0.35034266,0.7246993
layers.14_latent24555,0.54976624,0.5560404,0.39937583,0.772153
layers.14_latent59753,0.605379,0.6214959,0.47161138,0.76204634
layers.14_latent48265,0.5946274,0.58605963,0.534628,0.68971735
layers.14_latent34077,0.4447194,0.42600417,0.33081138,0.5370729
layers.14_latent31984,0.46907774,0.4760794,0.4113708,0.5461278
layers.14_latent4684,0.5306725,0.5435178,0.432449,0.5932688
layers.14_latent42840,0.46069837,0.40321994,0.32792217,0.62994456
layers.14_latent36467,0.5573985,0.6207125,0.4482128,0.6349509
layers.14_latent12309,0.32438546,0.3630063,0.14335386,0.40430984
layers.14_latent63294,0.5647672,0.5851478,0.48109484,0.6657374
layers.14_latent32494,0.5369698,0.5823977,0.36127654,0.677402
layers.14_latent18180,0.60160303,0.5768879,0.5482504,0.7032379
layers.14_latent59143,0.36211693,0.33726484,0.10464232,0.8577176
layers.14_latent62958,0.6093503,0.6029481,0.5248511,0.68380433
layers.14_latent5931,0.56278574,0.5535754,0.46196264,0.7236091
layers.14_latent51148,0.5107447,0.52987236,0.372287,0.65183187
layers.14_latent1704,0.51056373,0.5049446,0.37189123,0.67301685
layers.14_latent31708,0.3985127,0.39545578,0.31800464,0.49345207
layers.14_latent9865,0.61315376,0.5737051,0.47143474,0.76150703
layers.14_latent29813,0.38575205,0.3184503,0.26160684,0.66221035
layers.14_latent35543,0.640068,0.6106949,0.500077,0.7896538
layers.14_latent14955,0.58917266,0.61497533,0.47842005,0.6506713
layers.14_latent38405,0.63967586,0.54310614,0.4603875,0.8359888
layers.14_latent61248,0.5375415,0.5274343,0.46251687,0.5949237
layers.14_latent22007,0.58267426,0.58571553,0.42536825,0.7453348
layers.14_latent62525,0.4885889,0.3817343,0.28441256,0.74354637
layers.14_latent52392,0.5666061,0.5868237,0.46045333,0.7064628
layers.14_latent60576,0.7194726,0.7305455,0.6343689,0.7687981
layers.14_latent46979,0.4085993,0.42331588,0.23917182,0.606586
layers.14_latent15461,0.65877306,0.6608262,0.55669177,0.78320223
layers.14_latent57550,0.5966072,0.553874,0.5087448,0.7017967
layers.14_latent59618,0.5014801,0.5205598,0.36827236,0.58098865
layers.14_latent46349,0.5382751,0.54450625,0.46475482,0.58859587
layers.14_latent42303,0.6213689,0.6190094,0.5821259,0.66875994
layers.14_latent22851,0.5185935,0.5002071,0.4172265,0.6293112
layers.14_latent36332,0.4378894,0.45662656,0.30233413,0.56336576
layers.14_latent32514,0.48537904,0.46962255,0.21410662,0.8275095
layers.14_latent27382,0.7018713,0.6630913,0.6418153,0.7731977
layers.14_latent4445,0.56661415,0.4994142,0.4131951,0.7387191
layers.14_latent54550,0.45375705,0.4478243,0.3961361,0.53163624
layers.14_latent56963,0.586686,0.55527985,0.48850936,0.71185464
layers.14_latent31759,0.5435872,0.5418693,0.41986844,0.66936976
layers.14_latent5551,0.5343753,0.5655236,0.37657005,0.6827421
layers.14_latent38606,0.44471914,0.38676655,0.3233003,0.73522055
layers.14_latent56080,0.4802112,0.46727237,0.3832433,0.58770496
layers.14_latent33324,0.47070113,0.46729878,0.34849253,0.6003061
layers.14_latent63500,0.30713534,0.347187,0.2032798,0.4146517
layers.14_latent15503,0.50538653,0.49192303,0.42775208,0.6802543
layers.14_latent26351,0.5480441,0.5304878,0.38478994,0.7722771
layers.14_latent60887,0.4859334,0.5168192,0.3297863,0.55716264
layers.14_latent38862,0.5770747,0.56412417,0.540834,0.6127588
layers.14_latent9354,0.6839403,0.6465475,0.6374328,0.77541566
layers.14_latent2324,0.557501,0.59482855,0.45300925,0.66843
layers.14_latent10737,0.57380855,0.563914,0.3043336,0.80826604
layers.14_latent47,0.48246056,0.41280767,0.33387354,0.6728253
layers.14_latent32325,0.6115457,0.58286476,0.5462278,0.7670771
layers.14_latent26193,0.4934555,0.47224158,0.2340456,0.7809003
layers.14_latent35869,0.6493689,0.67949057,0.54640955,0.7570274
layers.14_latent30975,0.49036914,0.35765398,0.349606,0.78924406
layers.14_latent18508,0.2790859,0.28091106,0.22498623,0.32226264
layers.14_latent24413,0.5832852,0.6040939,0.501342,0.67285186
layers.14_latent35960,0.6813898,0.6217159,0.47747567,0.8855417
layers.14_latent13887,0.5807032,0.63600564,0.44753247,0.6722229
layers.14_latent22944,0.4880113,0.4933228,0.43152964,0.5274854
layers.14_latent43117,0.39641568,0.3753227,0.16546312,0.5913233
layers.14_latent59986,0.527017,0.5533281,0.20425448,0.74239266
layers.14_latent36270,0.61319774,0.6684303,0.5097586,0.7062686
layers.14_latent61044,0.43565065,0.41141182,0.27736008,0.6468626
layers.14_latent9365,0.54105884,0.5163232,0.38427445,0.76489717
layers.14_latent19732,0.3663876,0.3808718,0.24706459,0.5052361
layers.14_latent6315,0.5492997,0.49526387,0.24992627,0.80063903
layers.14_latent29229,0.5901109,0.6023796,0.5242857,0.6539264
layers.14_latent29529,0.6330277,0.60422,0.5428222,0.75003767
layers.14_latent35392,0.6858529,0.67585063,0.5797707,0.7789447
layers.14_latent36605,0.6542786,0.61176956,0.52536315,0.83846223
layers.14_latent18648,0.43042627,0.39566827,0.34219408,0.5883405
layers.14_latent11932,0.5836151,0.6947101,0.22968502,0.7872901
layers.14_latent44590,0.5649146,0.583049,0.41338888,0.7201407
layers.14_latent42283,0.44190282,0.46122703,0.2938184,0.5391405
layers.14_latent38847,0.47080246,0.4099819,0.37030035,0.71963024
layers.14_latent9610,0.5662462,0.5195842,0.4733414,0.7734628
layers.14_latent20644,0.57597166,0.5791034,0.4302717,0.68076324
layers.14_latent56192,0.45395225,0.4353674,0.27863553,0.6961958
layers.14_latent29001,0.6506556,0.5981078,0.4626088,0.87458277
layers.14_latent39909,0.6100821,0.6762836,0.3828897,0.82026744
layers.14_latent6121,0.4327361,0.409603,0.21757199,0.62080663
layers.14_latent53185,0.62427366,0.6829666,0.3784995,0.79978526
layers.14_latent49123,0.48338157,0.4439658,0.34804296,0.6820325
layers.14_latent54953,0.6549835,0.68630326,0.5175723,0.8062767
layers.14_latent10321,0.5421584,0.55798864,0.42862093,0.669075
layers.14_latent11598,0.5164708,0.49609512,0.45398518,0.62396765
layers.14_latent13090,0.4791798,0.4945378,0.36988133,0.5356116
layers.14_latent12078,0.32539016,0.30036318,0.1798006,0.4398278
layers.14_latent310,0.47443056,0.34363535,0.3058898,0.72676265
layers.14_latent29737,0.50901,0.5051364,0.39983326,0.651818
layers.14_latent43138,0.5837425,0.5754592,0.52154005,0.6686058
layers.14_latent47025,0.38304496,0.43659383,0.15510456,0.62692946
layers.14_latent46246,0.4942872,0.41840088,0.37019604,0.79115236
layers.14_latent6824,0.4339896,0.4094485,0.25163683,0.65899533
layers.14_latent16904,0.55285156,0.5231986,0.49794585,0.6328242
layers.14_latent58446,0.497711,0.49303174,0.38120288,0.605217
layers.14_latent63706,0.69665986,0.6990777,0.442783,0.8760344
layers.14_latent11336,0.58740973,0.59240246,0.52238894,0.65594673
layers.14_latent10499,0.43105674,0.44160026,0.3114496,0.5349324
layers.14_latent4736,0.5337459,0.5798185,0.44170636,0.58935326
layers.14_latent20236,0.47962546,0.5256141,0.30346644,0.6053612
layers.14_latent29457,0.65877724,0.5747776,0.54644704,0.8103229
layers.14_latent50771,0.66339064,0.7000009,0.4772638,0.7643705
layers.14_latent55922,0.47514153,0.45210242,0.37486172,0.5834225
layers.14_latent13356,0.40914792,0.35595733,0.2497302,0.7288382
layers.14_latent52708,0.54011875,0.5034151,0.31781608,0.8404972
layers.14_latent58115,0.69395554,0.7211572,0.48784983,0.8028418
layers.14_latent4228,0.4412129,0.43114,0.3239444,0.6186519
layers.14_latent1459,0.5637514,0.5514421,0.2874806,0.8101553
layers.14_latent5258,0.44834724,0.38457906,0.3061888,0.8130485
layers.14_latent44342,0.5752698,0.5605742,0.40909868,0.6969073
layers.14_latent44889,0.38340026,0.38189408,0.3266796,0.44380838
layers.14_latent26137,0.4022739,0.42429858,0.27820894,0.5161737
layers.14_latent64909,0.6197564,0.60331094,0.51174974,0.7532767
layers.14_latent37143,0.34538817,0.34085602,0.21068308,0.5331168
layers.14_latent44670,0.48659936,0.46672526,0.4463963,0.56829476
layers.14_latent50313,0.45008898,0.473558,0.3382737,0.598401
layers.14_latent40394,0.7486745,0.7510291,0.5939509,0.8564529
layers.14_latent35380,0.39158502,0.36010033,0.339898,0.49554598
layers.14_latent15572,0.49389753,0.49827442,0.39324388,0.548915
layers.14_latent49390,0.65390617,0.66609794,0.5562287,0.7442336
layers.14_latent25988,0.5098031,0.48433778,0.4265198,0.63323957
layers.14_latent18984,0.609939,0.6450408,0.505453,0.7155091
layers.14_latent50353,0.64716357,0.6503017,0.5348626,0.78034055
layers.14_latent59231,0.5915437,0.59313154,0.31792706,0.81288564
layers.14_latent13665,0.38361302,0.3815782,0.30028403,0.45032227
layers.14_latent14004,0.5126313,0.4851119,0.43911642,0.6185681
layers.14_latent13400,0.53315115,0.5487319,0.4434465,0.61629605
layers.14_latent64858,0.40406775,0.47011375,0.21470457,0.5050832
layers.14_latent58322,0.5443451,0.52293605,0.340113,0.7659278
layers.14_latent27310,0.69717306,0.7306029,0.35848948,0.8519147
layers.14_latent2915,0.52744955,0.5513859,0.44964167,0.57985187
layers.14_latent61296,0.64284444,0.640294,0.5344174,0.756451
layers.14_latent10393,0.45597488,0.4392013,0.3511898,0.6480673
layers.14_latent30031,0.5787324,0.56607,0.32678208,0.80804515
layers.14_latent33327,0.5768472,0.6203278,0.43634254,0.707455
layers.14_latent59494,0.5615149,0.5517884,0.3643036,0.8167001
layers.14_latent42925,0.50787604,0.51841384,0.32797283,0.6445768
layers.14_latent47240,0.65742165,0.6897137,0.47673416,0.73769706
layers.14_latent53454,0.5089728,0.49409658,0.46088988,0.6107393
layers.14_latent20753,0.3049817,0.29689926,0.20675214,0.46488473
layers.14_latent60213,0.4186682,0.48382223,0.28741544,0.51754475
layers.14_latent53512,0.5879095,0.6158394,0.40165758,0.7690691
layers.14_latent58544,0.70513403,0.780903,0.39448243,0.82316244
layers.14_latent1943,0.5820907,0.62744474,0.35981318,0.7230441
layers.14_latent29612,0.47987837,0.48563147,0.38697806,0.5420059
layers.14_latent27417,0.50842357,0.47933793,0.41024703,0.59879464
layers.14_latent64641,0.5184147,0.59446675,0.35913765,0.6206859
layers.14_latent31162,0.43838096,0.42854828,0.36600775,0.5093013
layers.14_latent20688,0.469104,0.4774565,0.41217485,0.5132084
layers.14_latent48218,0.56977355,0.544079,0.44521075,0.71776783
layers.14_latent4204,0.61915636,0.6064241,0.46135432,0.7529673
layers.14_latent55370,0.7116839,0.7859286,0.53912646,0.8647909
layers.14_latent25054,0.53317976,0.49624586,0.4455216,0.70644516
layers.14_latent19902,0.57769203,0.53375864,0.4838823,0.7619282
layers.14_latent41134,0.6077564,0.66118544,0.47581536,0.7240416
layers.14_latent18097,0.23542225,0.22312643,0.16230483,0.38682267
layers.14_latent26702,0.46687657,0.47849956,0.27555418,0.69584644
layers.14_latent12183,0.6664465,0.6862858,0.5497291,0.7844322
layers.14_latent35754,0.6024016,0.5836803,0.45220578,0.8230652
layers.14_latent8643,0.41567445,0.43208846,0.22669657,0.59174794
layers.14_latent249,0.6540272,0.6674024,0.5152541,0.72094697
layers.14_latent24489,0.502356,0.51012623,0.30019236,0.67885053
layers.14_latent36653,0.37149197,0.32341525,0.2282912,0.581978
layers.14_latent48701,0.50989604,0.55968416,0.34581214,0.6639605
layers.14_latent44761,0.5750679,0.609471,0.38789767,0.7901725
layers.14_latent3328,0.5065341,0.49431497,0.4727297,0.57483
layers.14_latent18545,0.4927469,0.44230676,0.3778483,0.6980548
layers.14_latent41184,0.550796,0.5662654,0.5003755,0.59491515
layers.14_latent31213,0.5075814,0.4872504,0.44834727,0.5997206
layers.14_latent8367,0.39905617,0.36229584,0.29554868,0.57136905
layers.14_latent45772,0.40307823,0.38826844,0.3665784,0.4615102
layers.14_latent1289,0.4618028,0.45572615,0.32762325,0.5920077
layers.14_latent12990,0.5310966,0.5737924,0.28422204,0.76587105
layers.14_latent19308,0.622873,0.6261083,0.48102325,0.71669567
layers.14_latent58954,0.5976504,0.6522815,0.48523962,0.66667104
layers.14_latent13025,0.5482405,0.5716504,0.3237924,0.66419816
layers.14_latent13989,0.56359375,0.64000475,0.36992452,0.662527
layers.14_latent43175,0.54423237,0.54009604,0.47125274,0.5991951
layers.14_latent27837,0.6207583,0.62066245,0.57955456,0.6518988
layers.14_latent14099,0.4820748,0.5438099,0.2822056,0.6222508
layers.14_latent24593,0.37115586,0.35464114,0.21617487,0.6401279
layers.14_latent32602,0.4326845,0.43506518,0.37860203,0.49646547
layers.14_latent10444,0.5877012,0.62733567,0.3621912,0.76656294
layers.14_latent17811,0.34009266,0.34160882,0.27817234,0.37597096
layers.14_latent4761,0.42823583,0.42944294,0.2818788,0.56534845
layers.14_latent58144,0.5458306,0.54816926,0.40898427,0.6759235
layers.14_latent27459,0.5939387,0.5763283,0.423122,0.7102239
layers.14_latent53329,0.5450491,0.52825606,0.43606928,0.6974482
layers.14_latent8347,0.6262258,0.54809445,0.5407866,0.80315363
layers.14_latent26424,0.4841405,0.4688582,0.4162305,0.5423124
layers.14_latent40818,0.6845385,0.75272775,0.49450794,0.7815661
layers.14_latent41209,0.37967208,0.40179253,0.15149505,0.5644982
layers.14_latent7435,0.6251704,0.63272417,0.5718655,0.6713389
layers.14_latent62082,0.6202504,0.6075925,0.5120727,0.69721746
layers.14_latent27433,0.49519485,0.5063553,0.34736502,0.61156774
layers.14_latent62865,0.512412,0.5023606,0.3012828,0.7614854
layers.14_latent24385,0.544085,0.5804812,0.45041573,0.6187919
layers.14_latent18535,0.44780746,0.48103893,0.26871166,0.5841078
layers.14_latent742,0.59794366,0.6337728,0.41662443,0.6882527
layers.14_latent60639,0.64631826,0.6193252,0.5536804,0.76290464
layers.14_latent20014,0.67645055,0.6692564,0.5787574,0.74254435
layers.14_latent38023,0.57231796,0.53888035,0.5130697,0.6535602
layers.14_latent21756,0.4907998,0.5395506,0.24246795,0.669742
layers.14_latent58327,0.5103083,0.4643532,0.4210093,0.68782604
layers.14_latent16701,0.55306065,0.5848473,0.41817153,0.6445058
layers.14_latent31788,0.6835513,0.6422937,0.5342518,0.817374
layers.14_latent58653,0.4386558,0.3609138,0.35174394,0.7362708
layers.14_latent62875,0.59756804,0.5821587,0.4382463,0.7019335
layers.14_latent65454,0.5128565,0.5042482,0.4118089,0.607335
layers.14_latent12913,0.6476207,0.61116505,0.54704124,0.81271446
layers.14_latent15773,0.27823702,0.27971476,0.17537206,0.36704502
layers.14_latent58784,0.35084277,0.34378797,0.3089594,0.41114488
layers.14_latent24214,0.54325217,0.5148022,0.426075,0.6877799
layers.14_latent40976,0.49435562,0.49547353,0.36438718,0.67891634
layers.14_latent22325,0.36872566,0.39680916,0.21896853,0.5873491
layers.14_latent38613,0.5787624,0.55621827,0.54118615,0.673157
layers.14_latent608,0.49192548,0.46809465,0.39552036,0.619475
layers.14_latent16781,0.50309587,0.547745,0.27696404,0.60694087
layers.14_latent9835,0.51210815,0.5278175,0.32211953,0.6169347
layers.14_latent7834,0.43228167,0.4729477,0.19804005,0.61613756
layers.14_latent40202,0.4932673,0.50457764,0.32268208,0.5888653
layers.14_latent56840,0.4435419,0.43979436,0.3586911,0.5759439
layers.14_latent36684,0.37979954,0.43288934,0.2455413,0.4831783
layers.14_latent52746,0.48885807,0.48905855,0.40092677,0.609182
layers.14_latent64441,0.6747962,0.6520893,0.5623448,0.79069316
layers.14_latent3727,0.5844118,0.64445376,0.39858004,0.7053941
layers.14_latent19086,0.61095244,0.6362806,0.4035914,0.81728786
layers.14_latent18194,0.47464532,0.5287804,0.31294775,0.6447642
layers.14_latent50361,0.5933033,0.62431544,0.41849446,0.6933931
layers.14_latent9637,0.67752,0.69658875,0.4184575,0.8501578
layers.14_latent55444,0.653686,0.654984,0.5420324,0.7950577
layers.14_latent1715,0.6567667,0.70507675,0.47561842,0.75879544
